proper,HR,RA2000,DEJ2000,Vmag
NA,2123,6.074752,51.573395,6.39
NA,2158,6.077811,-45.078932,5.93
NA,2162,6.079642,-48.458304,6.6
NA,2144,6.082829,5.41997,5.67
NA,2145,6.082878,4.158671,5.63
NA,2148,6.083091,-16.484435,4.92
NA,2137,6.084051,37.964272,6.32
NA,2132,6.084276,42.981635,5.9
NA,2121,6.085619,59.39321,6.32
NA,2078,6.085924,75.585919,6.28
NA,2150,6.090842,-10.242596,5.88
NA,2160,6.090882,-35.513647,5.8
NA,2139,6.09275,33.59905,6.23
NA,2156,6.095986,-24.195571,6.74
NA,2164,6.101538,-29.758624,5.79
NA,2141,6.102375,35.38774,6.12
NA,2155,6.10259,-14.935254,4.67
NA,2194,6.102603,-66.039621,5.72
NA,2146,6.106235,29.512414,6.01
NA,2163,6.108916,-23.110846,5.46
NA,2143,6.109749,38.482644,5.35
NA,2154,6.11076,-4.193836,5.37
NA,2126,6.110883,63.453838,6.42
NA,2171,6.111402,-42.298804,6.15
NA,2161,6.114414,-11.173592,6.66
NA,2166,6.115976,-21.812299,5.74
NA,2178,6.117187,-45.09151,6.48
NA,2196,6.117604,-62.154581,5.04
NA,2170,6.117686,-34.312021,5.82
NA,2147,6.124099,41.854282,6.15
Elkurud,2177,6.125453,-37.25292,5.0
NA,2159,6.126201,14.768472,4.42
NA,2168,6.128233,-19.165866,5.28
NA,2181,6.13135,-42.154043,5.5
NA,2153,6.13976,41.055726,6.34
NA,2187,6.142953,-44.356212,6.26
NA,2221,6.145643,-68.843409,5.06
NA,2167,6.146398,8.669432,6.55
NA,2180,6.149407,-22.427412,5.49
NA,2174,6.149418,2.499692,5.7
NA,2182,6.15561,-18.126385,6.36
NA,2204,6.156508,-49.562831,6.48
NA,2169,6.15901,22.190262,5.93
NA,2183,6.15959,-14.584619,5.56
NA,2179,6.16007,-5.711429,6.16
NA,2173,6.162218,23.113466,5.75
NA,2192,6.163096,-26.701086,6.27
NA,2186,6.163322,-22.774343,5.71
NA,2152,6.16639,58.935694,5.35
NA,2203,6.169558,-40.353792,5.54
Hoerikwaggo,2261,6.170632,-74.753045,5.08
NA,2212,6.171642,-54.968645,4.72
NA,2200,6.1763,-27.154343,5.72
NA,2211,6.177758,-45.281988,6.28
NA,2195,6.183671,-6.754221,6.15
NA,2184,6.183825,18.130465,6.37
NA,2206,6.187127,-26.4821,6.08
NA,2245,6.1875,-65.589417,5.01
NA,2191,6.191086,13.638561,6.04
NA,2185,6.192307,24.420253,5.83
NA,2175,6.193496,48.710989,5.78
NA,2202,6.195477,-4.66544,6.18
NA,2172,6.196087,52.647186,6.28
NA,2190,6.197615,21.868234,6.93
NA,2205,6.197726,-6.550287,5.06
NA,2199,6.198999,14.208765,4.45
NA,2193,6.200372,19.790543,5.76
NA,2198,6.200911,16.130406,4.95
NA,2197,6.205305,22.908514,6.51
NA,2189,6.20559,32.69338,5.78
NA,2210,6.212387,-2.504817,6.62
NA,2213,6.212869,-17.763231,6.52
NA,2165,6.214182,65.718422,5.36
NA,2208,6.220139,10.627144,6.43
NA,2207,6.225904,18.680346,6.58
NA,2226,6.225967,-29.395742,6.52
NA,2225,6.22925,-23.861938,6.37
NA,2188,6.229262,51.172469,6.07
NA,2218,6.231732,-3.741374,5.83
NA,2214,6.241273,17.906353,5.86
NA,2224,6.243529,-4.568457,5.83
NA,2220,6.247467,19.156448,5.2
NA,2227,6.247592,-6.274776,3.99
Propus,2216,6.247961,22.506799,3.31
NA,2283,6.251678,-71.702768,6.62
NA,2242,6.252334,-20.272186,5.88
NA,2222,6.252353,13.851098,5.91
NA,2243,6.254923,-18.477163,5.99
NA,2219,6.256304,29.498076,4.32
NA,2223,6.25698,16.143175,5.34
NA,2237,6.257263,-9.035757,6.09
NA,2234,6.258243,-4.914719,5.99
NA,2233,6.259518,-0.512189,5.62
NA,2217,6.260839,36.14869,6.86
NA,2231,6.26116,6.066166,6.07
NA,2201,6.261257,59.998975,5.37
NA,2244,6.262468,-13.718414,5.0
NA,2229,6.26249,12.551067,5.44
NA,2232,6.263059,4.283636,6.63
NA,2236,6.264992,1.169078,6.37
NA,2252,6.265879,-29.788425,6.67
NA,2249,6.268803,-16.618006,5.97
NA,2274,6.271892,-59.213504,6.44
NA,2230,6.271957,23.970027,6.09
NA,2246,6.272521,1.080346,6.63
NA,2235,6.273276,17.181607,6.39
NA,2241,6.274061,12.272163,5.04
NA,2256,6.275871,-35.140519,4.37
NA,2262,6.276553,-39.264394,6.0
NA,2248,6.282901,7.052576,6.56
NA,2240,6.282974,23.740909,6.24
NA,2263,6.283675,-37.737445,5.54
NA,2254,6.284331,-22.715229,6.05
NA,2247,6.285172,9.94239,5.39
NA,2265,6.285991,-37.253498,5.88
NA,2251,6.287816,5.100112,5.7
NA,2250,6.292587,14.058678,6.59
NA,2228,6.29296,46.423953,6.53
NA,2255,6.29309,-10.724988,6.76
NA,2260,6.294923,-16.815908,5.15
NA,2278,6.297706,-52.733031,6.4
NA,2215,6.298563,61.515286,5.01
NA,2253,6.301558,14.382859,6.12
NA,2266,6.303813,-19.966974,5.51
NA,2239,6.304684,46.360443,6.33
NA,2259,6.311209,9.047183,6.24
NA,2281,6.312996,-50.3591,7.03
NA,2268,6.313553,-15.024954,6.04
NA,2267,6.314051,-9.390018,5.36
NA,2209,6.314105,69.319787,4.76
NA,2271,6.316382,-20.925611,5.79
NA,2258,6.317178,17.325259,6.27
NA,2270,6.31887,-8.586012,6.22
NA,2238,6.327052,59.010964,4.44
NA,2279,6.328043,-34.396591,5.76
NA,2273,6.328555,-7.822908,5.27
NA,2275,6.333222,-2.944493,4.91
NA,2269,6.334507,14.651127,5.67
NA,2290,6.335018,-48.741093,6.61
Furud,2282,6.338553,-30.063367,3.02
NA,2288,6.3434,-34.144144,5.55
NA,2276,6.34781,11.756222,6.54
NA,2272,6.35331,29.540816,6.41
NA,2284,6.356865,-11.773238,5.48
NA,2280,6.357158,2.268522,6.3
NA,2277,6.357201,17.763503,6.32
NA,2264,6.362811,53.452179,5.34
NA,2257,6.367654,59.372099,6.05
NA,2296,6.368564,-33.4364,3.85
NA,2287,6.376776,12.570237,6.0
NA,2352,6.37729,-69.984043,5.56
Mirzam,2294,6.378329,-17.955918,1.98
NA,2320,6.382179,-56.369969,5.6
Tejat,2286,6.382673,22.513586,2.87
NA,2337,6.383741,-63.683136,6.3
NA,2307,6.387355,-31.790312,6.31
NA,2292,6.38847,3.764489,6.41
NA,2295,6.389665,-4.687507,6.66
NA,2301,6.393311,-9.874727,6.11
NA,2298,6.396135,4.592865,4.39
NA,2303,6.396151,-15.071257,6.27
NA,2299,6.39625,4.595812,6.72
NA,2336,6.396367,-58.543871,6.47
NA,2306,6.396571,-19.785393,6.61
NA,2311,6.398866,-25.577629,5.61
Canopus,2326,6.399195,-52.69566,-0.62
NA,2316,6.400281,-36.707764,5.62
NA,2300,6.400634,8.885014,6.24
NA,2305,6.402867,-11.530088,5.21
NA,2345,6.40385,-60.281325,5.78
NA,2309,6.405716,-12.961939,6.12
NA,2354,6.407384,-63.428929,6.45
NA,2318,6.412193,-28.780112,6.37
NA,2323,6.41236,-40.283979,6.3
NA,2297,6.414653,29.707056,6.7
NA,2302,6.414658,16.05713,6.35
NA,2289,6.414973,49.287893,4.92
NA,2360,6.415501,-63.828144,6.26
NA,2310,6.420278,7.085713,6.26
NA,2313,6.421263,-0.945883,5.88
NA,2312,6.421801,1.501516,6.66
NA,2308,6.424493,14.721992,6.3
NA,2377,6.424623,-69.690299,5.37
NA,2329,6.425001,-35.064153,6.24
NA,2304,6.425816,23.327169,6.05
NA,2348,6.428793,-48.176898,5.76
NA,2315,6.429591,2.271678,6.51
NA,2317,6.42976,-3.889032,6.33
NA,2321,6.433008,-7.894983,6.4
NA,2291,6.440514,56.285096,5.53
NA,2325,6.442901,-4.5974,6.16
NA,2324,6.444329,-1.507336,5.87
NA,2328,6.445792,-7.511936,6.35
NA,2293,6.44691,58.417409,5.21
NA,2327,6.449673,0.841042,6.7
NA,2369,6.451147,-58.002116,5.82
NA,2353,6.452107,-37.895507,6.48
NA,2349,6.45316,-25.856496,6.05
NA,2334,6.453823,0.299246,5.19
NA,2335,6.454331,-0.275999,5.55
NA,2333,6.455681,2.908288,5.55
NA,2319,6.459867,32.562946,6.43
NA,2314,6.464155,47.404927,6.55
NA,2330,6.465742,20.49632,6.22
NA,2344,6.465992,-4.762154,5.06
NA,2361,6.469503,-32.58007,4.47
NA,2285,6.47069,70.53532,6.03
NA,2347,6.471324,1.912679,6.48
NA,2342,6.471893,10.303893,6.16
NA,2340,6.47446,16.238386,6.24
NA,2332,6.476136,30.493034,5.75
NA,2359,6.477061,-17.466009,5.76
NA,2364,6.477568,-32.371279,5.74
NA,2368,6.47845,-41.074877,6.32
NA,2356,6.480297,-7.033062,3.76
NA,2339,6.482327,26.967457,6.57
NA,2343,6.482719,20.212133,4.13
NA,2351,6.48338,11.01921,6.59
NA,2355,6.487448,2.646194,6.17
NA,2389,6.491255,-56.852766,5.2
NA,2384,6.496969,-50.239085,5.28
NA,2338,6.500827,46.685554,5.88
NA,2408,6.500836,-65.568242,6.28
NA,2362,6.501555,9.029712,6.57
NA,2367,6.503132,-10.081511,5.92
NA,2373,6.50969,-13.148172,6.16
NA,2380,6.512858,-27.769575,5.92
NA,2331,6.51309,58.162633,5.86
NA,2390,6.516638,-40.916253,6.19
NA,2370,6.519323,11.251375,6.17
NA,2410,6.519624,-61.879545,6.15
NA,2388,6.520304,-35.25884,5.82
NA,2400,6.521744,-51.825953,5.58
NA,2379,6.523068,-12.391953,5.16
NA,2393,6.526374,-36.940027,6.26
NA,2371,6.527065,15.903501,6.38
NA,2374,6.527605,11.792275,6.64
NA,2375,6.530083,11.544412,5.22
NA,2381,6.530573,-8.158235,5.43
NA,2387,6.530935,-23.418422,4.34
NA,2412,6.532864,-58.753835,5.69
NA,2382,6.538668,4.855999,5.88
NA,2399,6.539271,-37.696702,5.25
NA,2386,6.539758,-5.86882,5.6
NA,2378,6.539798,11.67352,6.08
NA,2372,6.540885,32.454898,5.82
NA,2397,6.54416,-32.030447,5.73
NA,2392,6.546354,-11.166381,6.3
NA,2385,6.548396,7.332965,4.47
NA,2407,6.552844,-38.62519,6.44
NA,2416,6.557304,-52.329234,6.18
NA,2403,6.557409,-20.923961,6.39
NA,2391,6.560046,14.155163,5.57
NA,2395,6.560534,-1.220154,5.09
NA,2383,6.561849,33.024039,6.53
NA,2411,6.563745,-36.232029,5.42
NA,2376,6.575777,55.353042,6.45
NA,2415,6.576481,-32.716255,5.62
NA,2404,6.579533,7.572482,6.44
NA,2435,6.58294,-52.975607,4.35
NA,2414,6.584274,-22.964793,4.54
NA,2398,6.586684,28.022314,5.26
NA,2409,6.58773,0.890216,5.78
NA,2406,6.588221,9.988335,5.93
NA,2424,6.590061,-36.779879,5.59
NA,2431,6.598344,-36.088632,6.36
NA,2413,6.600029,4.498032,6.55
NA,2423,6.606347,-18.659904,5.71
NA,2405,6.609121,38.4455,5.4
NA,2418,6.609814,-5.211143,5.52
NA,2429,6.611399,-19.255879,3.95
NA,2433,6.611407,-22.614732,6.35
NA,2428,6.612944,-13.321036,5.95
NA,2445,6.614243,-41.557141,6.36
NA,2444,6.617191,-38.146506,6.03
NA,2446,6.62051,-36.990651,5.72
NA,2422,6.623345,6.135382,6.05
NA,2417,6.624247,24.590851,6.44
NA,2426,6.626915,10.853293,6.39
NA,2402,6.627332,56.857531,5.87
NA,2430,6.627868,2.704158,6.17
NA,2437,6.627998,-12.985116,6.11
NA,2394,6.6282,61.481233,5.94
Alhena,2421,6.628528,16.399252,1.93
Pipit,2451,6.629353,-43.195934,3.17
NA,2447,6.629891,-32.339735,5.25
NA,2432,6.631307,4.95667,6.14
NA,2443,6.631506,-18.237478,4.42
NA,2365,6.631984,73.695636,6.26
NA,2468,6.633443,-61.533387,6.15
NA,2440,6.639016,-2.543897,6.14
NA,2425,6.639725,28.984354,5.76
NA,2448,6.643174,-16.873547,6.01
NA,2462,6.643787,-48.220183,5.05
NA,2442,6.643941,1.613518,6.23
NA,2419,6.644317,39.390854,5.7
NA,2420,6.646995,39.902559,5.34
NA,2441,6.647057,4.700609,6.56
NA,2436,6.651472,22.030881,6.09
NA,2450,6.654644,-14.145764,4.82
NA,2427,6.655507,42.488877,4.8
NA,2439,6.658745,24.600162,6.43
NA,2438,6.6592,28.263134,6.02
NA,2455,6.660062,-23.695662,6.05
NA,2460,6.66185,-30.470491,5.7
NA,2449,6.663255,12.982768,5.99
NA,2465,6.665808,-38.158997,6.59
NA,2434,6.666078,44.014114,6.35
NA,2559,6.667474,-80.813593,5.61
NA,2346,6.671279,79.599515,6.74
NA,2363,6.674679,77.995782,5.75
NA,2454,6.675541,6.371251,6.51
NA,2396,6.675624,71.748786,5.88
NA,2476,6.680408,-47.674696,6.71
NA,2505,6.68266,-71.775192,6.5
NA,2456,6.682961,9.895754,4.66
NA,2461,6.684845,0.495323,5.79
NA,2475,6.68727,-40.349847,6.16
NA,2458,6.688117,11.003197,6.19
NA,2453,6.689138,28.196638,6.45
NA,2457,6.689428,16.39765,6.28
NA,2452,6.693822,35.931928,6.48
NA,2469,6.698996,-9.167537,5.21
NA,2467,6.699786,6.345425,6.36
NA,2482,6.704551,-38.398791,6.28
NA,2466,6.706757,17.645303,5.2
NA,2481,6.712791,-22.44859,6.26
NA,2459,6.718051,44.52445,5.04
NA,2474,6.718504,3.033801,6.18
NA,2464,6.720483,37.147375,6.21
NA,2488,6.723154,-39.193118,6.3
NA,2531,6.726872,-73.118208,6.36
NA,2479,6.727402,3.932528,5.88
Mebsuta,2473,6.732202,25.131124,3.06
NA,2478,6.733137,13.228017,4.49
NA,2463,6.736527,53.295939,6.28
NA,2471,6.736812,36.109258,6.37
NA,2492,6.741241,-31.070523,5.23
NA,2350,6.741752,82.115332,6.61
NA,2480,6.745961,28.970932,5.42
NA,2493,6.747765,-27.341666,6.43
NA,2536,6.748796,-70.433758,6.1
NA,2497,6.75071,-30.586404,6.53
Sirius,2491,6.752481,-16.716116,-1.44
Alzirr,2484,6.754824,12.895591,3.35
NA,2500,6.756378,-31.793661,5.92
NA,2495,6.75649,-23.462432,6.04
NA,2513,6.757237,-52.200924,6.56
NA,2501,6.758664,-30.94898,5.62
NA,2515,6.764922,-52.409691,5.81
NA,2489,6.765055,12.693561,6.47
NA,2498,6.766499,-14.796127,5.3
NA,2507,6.767561,-39.540257,6.62
NA,2510,6.770042,-37.775325,6.19
NA,2470,6.770595,59.44167,4.86
NA,2401,6.77067,79.564811,5.44
NA,2494,6.775671,8.587153,5.92
NA,2502,6.777505,-10.10736,5.66
NA,2524,6.778242,-54.695028,6.45
NA,2483,6.778983,43.577427,5.24
NA,2477,6.780417,57.169176,5.34
NA,2504,6.780859,-14.425971,5.28
NA,2523,6.7813,-51.265667,5.39
NA,2848,6.782923,-87.024964,6.46
NA,2509,6.783745,-21.015402,6.07
NA,2526,6.78853,-55.539988,5.6
NA,2503,6.788842,8.037254,4.77
NA,2518,6.789278,-37.929698,5.27
NA,2499,6.789849,18.193452,6.35
NA,2508,6.793673,-8.998503,5.08
NA,2487,6.794327,48.789476,5.22
NA,2506,6.79768,2.412159,4.48
NA,2550,6.803194,-61.941391,3.24
NA,2486,6.803407,55.704195,5.54
NA,2514,6.805296,-1.318922,5.75
NA,2522,6.816038,-15.144726,5.39
NA,2517,6.817682,1.002065,6.16
NA,2521,6.821225,-2.272038,5.75
NA,2512,6.828143,32.606756,5.72
NA,2528,6.828889,-24.076066,6.31
NA,2519,6.83051,16.202888,5.87
NA,2538,6.830683,-32.508478,3.5
NA,2554,6.830921,-53.622449,4.41
NA,2548,6.831838,-46.61456,5.14
NA,2553,6.832266,-50.61456,2.94
NA,2546,6.832695,-45.450405,6.54
NA,2562,6.833614,-60.249146,6.11
NA,2537,6.834992,-27.333968,7.05
NA,2535,6.83938,-17.084555,5.77
NA,2545,6.839819,-31.706057,5.74
NA,2525,6.840416,13.413177,5.68
NA,2544,6.8436,-25.778394,6.32
NA,2534,6.845084,-8.040996,6.31
NA,2516,6.846097,41.78123,4.99
NA,2530,6.847176,-0.540882,5.78
NA,2549,6.847876,-34.367318,4.99
NA,2490,6.849191,67.571934,5.14
NA,2602,6.857495,-70.963411,5.41
NA,2563,6.859048,-48.292754,6.42
NA,2529,6.859179,21.761148,5.28
NA,2543,6.860938,3.041991,6.37
NA,2558,6.861785,-36.23027,5.94
NA,2533,6.866664,23.601718,5.68
NA,2552,6.873017,-5.316277,6.3
NA,2575,6.877674,-42.504418,6.52
NA,2592,6.879287,-59.341195,6.41
NA,2587,6.879729,-54.090335,6.56
NA,2579,6.879761,-43.975594,6.47
NA,2540,6.879816,33.961254,3.6
NA,2551,6.880408,8.380373,5.75
NA,2567,6.883417,-26.957632,6.33
NA,2539,6.883725,38.869157,6.1
NA,2542,6.884316,35.787995,6.03
NA,2520,6.884738,59.448543,5.34
NA,2532,6.885438,44.839941,6.24
NA,2541,6.887054,38.438013,6.32
NA,2565,6.88856,-19.032763,5.65
NA,2566,6.8894,-18.932844,6.13
NA,2555,6.889556,10.99665,6.3
NA,2571,6.892474,-20.224254,4.82
NA,2576,6.892756,-28.539794,6.05
NA,2511,6.895068,68.888309,5.11
NA,2578,6.898737,-24.538756,6.23
NA,2547,6.899187,38.505018,6.46
NA,2594,6.900633,-50.6116,6.24
NA,2580,6.902209,-24.184211,3.89
NA,2570,6.902386,-5.852188,6.39
NA,2574,6.903167,-12.038628,4.08
NA,2583,6.903623,-23.928336,6.65
NA,2572,6.906851,-1.126996,5.44
NA,2591,6.907412,-42.365571,6.32
NA,2564,6.910732,13.177827,4.73
NA,2577,6.911679,-1.756486,6.2
NA,2582,6.916366,-2.803588,6.03
NA,2588,6.917427,-20.404876,5.8
NA,2557,6.920738,43.910031,6.16
NA,2556,6.920888,45.826408,6.31
NA,2569,6.921853,25.375697,5.74
NA,2584,6.926282,8.324285,6.28
NA,2590,6.927064,-20.136497,4.66
NA,2595,6.929702,-22.941439,5.29
NA,2598,6.931881,-31.790179,6.36
NA,2593,6.935179,-14.04343,5.0
NA,2596,6.935618,-17.054242,4.36
NA,2608,6.937775,-48.721144,4.94
NA,2589,6.940509,9.956578,5.9
NA,2568,6.942238,46.273998,5.85
NA,2689,6.942911,-79.420193,5.45
NA,2604,6.946028,-35.341334,6.27
NA,2573,6.94891,46.705352,5.88
NA,2599,6.950026,-8.179295,6.31
NA,2586,6.950145,33.681039,5.91
NA,2561,6.953648,57.563287,6.03
NA,2603,6.954102,-22.202864,6.64
NA,2560,6.954612,58.422759,4.35
NA,2612,6.954886,-35.507153,6.23
NA,2597,6.957108,11.907554,6.26
NA,2607,6.95942,-24.630841,5.45
NA,2585,6.960309,45.094094,4.9
NA,2611,6.961842,-27.537505,6.22
NA,2614,6.968765,-27.164381,6.36
NA,2619,6.973638,-34.111708,5.07
NA,2616,6.976639,-25.414157,5.59
NA,2638,6.976772,-56.394849,6.46
Adhara,2618,6.977097,-28.972084,1.5
NA,2606,6.977476,7.6223,6.25
NA,2634,6.977715,-55.729122,6.26
NA,2626,6.978259,-45.767593,6.23
NA,2621,6.978805,-30.998037,6.41
NA,2601,6.979839,26.081079,6.2
NA,2610,6.982507,3.602355,5.96
NA,2600,6.984126,38.052317,6.02
NA,2613,6.988937,7.316967,6.34
NA,2605,6.991092,25.914171,6.4
NA,2623,6.994237,-21.602884,6.26
NA,2662,6.997378,-67.916443,5.18
NA,2527,7.001081,76.977408,4.55
NA,2625,7.002301,-20.158425,6.32
NA,2615,7.004396,16.078998,5.73
Citalá,2622,7.00501,-5.367162,6.29
NA,2628,7.005379,-22.11906,6.53
NA,2624,7.006599,-8.406821,5.95
NA,2627,7.010927,-9.202967,6.49
NA,2637,7.011809,-28.489574,6.28
NA,2641,7.013818,-33.46553,6.39
NA,2652,7.014303,-51.402585,5.14
NA,2661,7.018096,-58.939937,6.01
NA,2640,7.018318,-25.215634,5.64
NA,2620,7.021393,32.414562,6.55
NA,2581,7.022612,70.808296,5.69
NA,2629,7.028179,4.818096,6.64
Nganurganity,2646,7.028652,-27.93483,3.49
NA,2636,7.031366,-1.345883,6.2
NA,2633,7.032017,5.557155,6.59
NA,2639,7.032329,-5.722065,5.22
NA,2658,7.037633,-43.40387,6.44
NA,2632,7.038193,15.336008,5.78
NA,2630,7.040217,24.215446,5.2
NA,2631,7.040426,17.755521,5.96
NA,2635,7.04258,16.674447,5.86
NA,2648,7.048549,-4.239231,4.99
NA,2653,7.050409,-23.833291,3.02
NA,2674,7.054195,-59.178109,5.5
NA,2647,7.054977,9.138355,5.96
NA,2643,7.058457,29.337081,5.93
NA,2649,7.060576,10.951817,5.14
Muliphein,2657,7.062637,-15.633286,4.11
NA,2651,7.064333,12.594242,6.01
NA,2672,7.064896,-49.58392,4.92
NA,2667,7.065928,-43.608039,5.56
NA,2656,7.06596,-10.123765,6.44
NA,2668,7.066373,-43.611319,6.83
NA,2666,7.067444,-42.33728,5.2
NA,2655,7.068124,-5.323979,5.63
Mekbuda,2650,7.068481,20.570297,4.01
NA,2683,7.071757,-56.749724,5.14
NA,2654,7.072271,1.488491,6.57
NA,2664,7.079736,-22.031688,6.09
NA,2645,7.08583,47.775044,6.37
NA,2687,7.087883,-50.360042,6.47
NA,2659,7.088436,22.637458,6.0
NA,2677,7.092229,-34.7777,6.15
NA,2663,7.094174,9.1858,5.78
NA,2644,7.094391,52.758558,6.17
NA,2670,7.097122,-10.66008,6.5
NA,2617,7.097676,70.731924,6.49
NA,2680,7.100135,-30.655711,6.34
NA,2642,7.10034,59.80185,6.4
NA,2685,7.100629,-38.382854,6.09
NA,2660,7.103222,34.473967,5.55
NA,2712,7.103974,-68.83758,6.47
NA,2679,7.10999,-12.393949,6.48
NA,2678,7.111324,-11.294014,5.41
NA,2686,7.114577,-24.960572,6.09
NA,2688,7.116664,-26.656754,6.61
NA,2676,7.118464,4.910582,6.1
NA,2691,7.118633,-40.893268,5.8
NA,2698,7.120359,-51.968283,5.96
NA,2671,7.122576,22.703538,7.53
NA,2665,7.122889,34.009288,5.94
NA,2690,7.122941,-23.840722,5.75
NA,2669,7.123577,28.176695,6.47
NA,2682,7.130414,7.471214,5.74
NA,2673,7.13702,33.832388,6.31
NA,2684,7.139455,15.930675,5.47
Wezen,2693,7.139857,-26.3932,1.83
NA,2675,7.143401,37.445096,6.19
NA,2735,7.145098,-70.497087,5.68
NA,2736,7.145788,-70.498932,3.78
NA,2695,7.147057,-24.043787,6.65
NA,2702,7.147519,-39.655657,4.83
NA,2694,7.155625,-10.346565,6.23
NA,2699,7.159268,-16.234509,6.0
NA,2704,7.161951,-25.231034,5.69
NA,2692,7.168524,21.246985,6.43
NA,2705,7.169268,-18.685637,6.23
NA,2701,7.170467,-4.237106,4.91
NA,2708,7.172034,-27.49152,5.46
NA,2719,7.179858,-48.932098,5.12
NA,2697,7.185659,30.245163,4.41
NA,2700,7.189741,26.856587,5.75
NA,2707,7.189893,-0.301928,5.44
NA,2696,7.194255,39.320549,4.91
NA,2716,7.19489,-20.883063,5.84
NA,2710,7.197606,5.654703,6.07
NA,2714,7.197739,-0.492764,4.15
NA,2754,7.20055,-63.190059,6.03
NA,2720,7.201137,-30.821365,6.1
NA,2713,7.202081,5.474347,6.15
NA,2718,7.203393,-25.942588,5.91
NA,2727,7.204392,-40.498808,5.3
NA,2724,7.206716,-27.474758,6.59
NA,2726,7.207173,-36.544381,5.94
NA,2706,7.207327,24.128594,5.85
NA,2740,7.20935,-46.759305,4.49
NA,2711,7.213635,27.224823,6.46
NA,2723,7.218665,-11.251341,5.77
NA,2746,7.220377,-45.182739,4.87
NA,2717,7.222854,16.158966,5.07
NA,2703,7.223166,51.428745,5.46
NA,2730,7.22334,-22.674241,5.99
NA,2748,7.225637,-44.639739,4.42
NA,2734,7.226792,-27.35636,6.12
NA,2741,7.229787,-31.083633,6.57
NA,2733,7.230107,-22.905778,6.34
NA,2743,7.232594,-30.339791,6.32
NA,2681,7.232779,71.816584,6.36
NA,2731,7.236347,-3.901779,5.8
NA,2745,7.237559,-26.352507,4.42
NA,2732,7.237644,-9.947533,5.9
NA,2729,7.238906,3.111414,5.36
NA,2722,7.240708,24.711138,6.88
NA,2739,7.241181,-10.316245,6.02
NA,2728,7.242395,12.115824,5.71
NA,2762,7.243928,-48.271927,4.75
NA,2725,7.244993,24.884984,5.84
NA,2761,7.246117,-46.849672,5.72
NA,2749,7.246849,-26.772667,4.01
NA,2750,7.247546,-27.037996,5.58
NA,2759,7.249209,-41.426394,5.95
NA,2744,7.255391,-0.161283,6.42
NA,2756,7.255854,-30.686447,5.36
NA,2767,7.255901,-52.499226,5.96
NA,2747,7.260953,7.977742,5.78
NA,2752,7.262011,-10.583605,5.95
NA,2755,7.263138,-23.74028,6.34
NA,2721,7.263925,47.239964,5.54
NA,2715,7.265267,59.637467,5.2
NA,2738,7.26588,27.897419,5.75
NA,2758,7.27071,-15.585689,5.46
NA,2771,7.270965,-46.774533,5.64
NA,2769,7.275515,-38.318928,5.81
NA,2766,7.276387,-27.881179,4.66
NA,2764,7.276898,-23.315594,4.83
NA,2770,7.280392,-36.592633,5.03
NA,2803,7.280508,-67.957152,3.97
NA,2768,7.28256,-30.897012,6.3
NA,2773,7.285711,-37.09747,2.71
NA,2760,7.288276,6.680975,6.64
NA,2765,7.292129,-6.679997,6.29
NA,2737,7.2927,52.131071,5.93
NA,2774,7.29667,-26.797556,6.45
NA,2753,7.300616,40.883392,5.87
NA,2757,7.301136,30.955872,6.19
NA,2789,7.301181,-43.986786,5.86
NA,2763,7.30155,16.540383,3.58
NA,2787,7.30511,-36.733962,4.65
NA,2751,7.308883,49.464756,5.0
NA,2791,7.309309,-39.210285,5.24
NA,2790,7.310607,-36.742735,5.11
NA,2781,7.311216,-24.558701,4.88
NA,2782,7.311802,-24.954375,4.37
NA,2786,7.314243,-26.585854,5.29
NA,2785,7.3172,-19.280304,6.06
NA,2794,7.320469,-33.727166,6.31
NA,2778,7.322881,2.740694,5.9
NA,2788,7.324494,-16.395244,5.7
NA,2779,7.329901,7.142947,5.91
NA,2780,7.335234,15.142928,6.45
Wasat,2777,7.335383,21.98232,3.5
NA,2813,7.339288,-52.311524,5.5
NA,2815,7.344114,-52.085924,5.38
NA,2799,7.348081,-22.850428,6.59
NA,2800,7.348588,-26.963838,6.0
NA,2796,7.349524,-14.360489,5.59
NA,2775,7.350862,42.655913,6.33
NA,2802,7.351204,-25.891643,5.87
NA,2798,7.354668,-8.8779,6.56
NA,2776,7.354864,45.2282,5.74
NA,2795,7.365795,20.443658,5.09
NA,2806,7.367237,-8.979377,6.42
NA,2793,7.367397,36.760584,5.12
NA,2801,7.367633,0.177121,5.99
NA,2792,7.370392,38.995944,6.4
NA,2812,7.370425,-19.0166,4.94
NA,2772,7.37144,59.901996,6.36
NA,2807,7.371831,-2.979175,6.23
NA,2811,7.373719,-5.982829,5.83
NA,2783,7.38079,55.28432,6.86
NA,2784,7.381127,55.281392,5.8
NA,2819,7.383527,-31.923781,5.4
NA,2810,7.39115,22.945349,6.17
NA,2808,7.391254,25.050531,5.04
NA,2822,7.391386,-27.834294,5.37
NA,2823,7.392193,-32.202067,5.41
NA,2824,7.398454,-30.21701,6.61
NA,2829,7.399538,-35.837824,6.32
Aludra,2827,7.401584,-29.303104,2.45
NA,2805,7.402352,40.672389,5.23
NA,2826,7.404787,-22.912758,6.2
NA,2817,7.40768,15.517195,6.47
NA,2816,7.409292,27.637857,5.77
NA,2825,7.411163,-16.201473,5.18
NA,2834,7.412182,-31.808905,5.35
NA,2842,7.413155,-37.291193,6.14
NA,2831,7.414134,-19.012279,6.24
